treatment,replicate,step,creature_x,creature_y,score
hybrid,26,10,9,8,1175
hybrid,26,11,9,8,1170
hybrid,26,12,9,7,1260
hybrid,26,13,9,6,1300
hybrid,26,14,9,5,1390
hybrid,26,15,9,4,1380
hybrid,26,16,9,3,1470
hybrid,26,17,9,3,1465
hybrid,26,18,10,3,1505
hybrid,26,19,11,3,1595
hybrid,26,20,11,3,1590
hybrid,26,21,11,2,1680
hybrid,26,22,11,2,1675
hybrid,26,23,10,2,1765
hybrid,26,24,9,2,1755
hybrid,26,25,9,2,1750
hybrid,26,26,9,1,1840
hybrid,26,27,9,1,1835
hybrid,26,28,8,1,1875
hybrid,26,29,8,1,1870
hybrid,26,30,8,0,1860
hybrid,27,0,10,10,1000
hybrid,27,1,10,9,1040
hybrid,27,2,10,9,1035
hybrid,27,3,10,9,1030
hybrid,27,4,10,9,1025
hybrid,27,5,9,9,1115
hybrid,27,6,9,9,1110
hybrid,27,7,9,9,1105
hybrid,27,8,9,9,1100
hybrid,27,9,9,8,1190
hybrid,27,10,9,7,1180
hybrid,27,11,9,6,1220
hybrid,27,12,9,6,1215
hybrid,27,13,9,6,1210
hybrid,27,14,9,7,1200
hybrid,27,15,9,7,1195
hybrid,27,16,8,7,1235
hybrid,27,17,7,7,1325
hybrid,27,18,7,7,1320
hybrid,27,19,7,7,1315
hybrid,27,20,6,7,1355
hybrid,27,21,6,7,1350
hybrid,27,22,6,8,1440
hybrid,27,23,6,8,1435
hybrid,27,24,6,8,1430
hybrid,27,25,6,8,1425
hybrid,27,26,5,8,1465
hybrid,27,27,5,8,1460
hybrid,27,28,5,8,1455
hybrid,27,29,4,8,1445
hybrid,27,30,3,8,1435
hybrid,28,0,10,10,1000
hybrid,28,1,10,10,995
hybrid,28,2,10,10,990
hybrid,28,3,10,11,1030
hybrid,28,4,10,11,1025
hybrid,28,5,10,11,1020
hybrid,28,6,10,11,1015
hybrid,28,7,11,11,1055
hybrid,28,8,12,11,1095
hybrid,28,9,12,11,1090
hybrid,28,10,12,11,1085
hybrid,28,11,12,11,1080
hybrid,28,12,12,10,1120
hybrid,28,13,12,9,1110
hybrid,28,14,12,8,1100
hybrid,28,15,12,8,1095
hybrid,28,16,13,8,1135
hybrid,28,17,14,8,1125
hybrid,28,18,15,8,1015
hybrid,28,19,15,8,1010
hybrid,28,20,15,7,1100
hybrid,28,21,15,6,1190
hybrid,28,22,15,6,1185
hybrid,28,23,14,6,1275
hybrid,28,24,13,6,1265
hybrid,28,25,12,6,1255
hybrid,28,26,12,6,1250
hybrid,28,27,12,5,1290
hybrid,28,28,12,4,1280
hybrid,28,29,12,4,1275
hybrid,28,30,12,4,1270
hybrid,29,0,10,10,1000
hybrid,29,1,10,10,995
hybrid,29,2,11,10,1085
hybrid,29,3,11,10,1080
hybrid,29,4,11,9,1120
hybrid,29,5,11,9,1115
hybrid,29,6,12,9,1155
hybrid,29,7,12,9,1150
hybrid,29,8,12,8,1140
hybrid,29,9,12,7,1180
hybrid,29,10,12,6,1220
hybrid,29,11,12,5,1210
hybrid,29,12,12,4,1250
hybrid,29,13,12,3,1340
hybrid,29,14,12,3,1335
hybrid,29,15,13,3,1325
hybrid,29,16,13,3,1320
hybrid,29,17,13,2,1410
hybrid,29,18,13,1,1400
hybrid,29,19,13,1,1395
hybrid,29,20,14,1,1435
hybrid,29,21,14,1,1430
hybrid,29,22,14,0,1470
hybrid,29,23,14,0,1465
hybrid,29,24,14,0,1460
hybrid,29,25,14,0,1455
hybrid,29,26,15,0,1545
hybrid,29,27,16,0,1535
hybrid,29,28,16,0,1530
hybrid,29,29,16,1,1570
hybrid,29,30,16,2,1560
